word_id,word,synset_id,pos,gloss
66642,Khiêm lăng,23838,noun.tops,khái niệm chỉ lăng mộ của vua Tự Đức
66643,hội Bà Chúa Xứ,23839,noun.tops,khái niệm chỉ lễ hội lớn ở Châu Đốc An Giang
66648,hội chùa Keo,23841,noun.tops,khái niệm chỉ lễ hội truyền thống ở Thái Bình
66652,lễ hội chùa Hương,23842,noun.tops,khái niệm chỉ lễ hội hành hương Phật giáo lớn
66653,hội đền Kiếp Bạc,23843,noun.tops,khái niệm chỉ lễ hội đền thờ Hưng Đạo Vương
66654,hội đền Hùng,23844,noun.tops,khái niệm chỉ lễ hội lớn nhất của người Việt
66655,lễ hội đền Hùng,23844,noun.tops,khái niệm chỉ lễ hội lớn nhất của người Việt
66656,hội Gióng,23845,noun.tops,khái niệm chỉ lễ hội thờ Thánh Gióng
66658,hội đền Vua Lê,23846,noun.tops,khái niệm chỉ lễ hội thờ vua Lê Đại Hành
66659,hội Lim,23847,noun.tops,khái niệm chỉ lễ hội hát quan họ lớn
66660,hội làng Lệ Mật,23848,noun.tops,khái niệm chỉ lễ hội làng có truyền thống
66662,lễ hội Trường Yên,23849,noun.tops,khái niệm chỉ lễ hội văn hóa tại Trường Yên
66666,Hội núi Bà Đen,23851,noun.tops,khái niệm chỉ lễ hội hành hương ở Tây Ninh
66667,hội vật võ Liễu Đôi,23852,noun.tops,khái niệm chỉ lễ hội vật truyền thống của Liễu Đôi
66670,hội Lồng tồng,23854,noun.tops,khái niệm chỉ lễ hội xuống đồng của nhiều dân tộc
66673,lễ hội Lồng tồng,23854,noun.tops,khái niệm chỉ lễ hội xuống đồng của nhiều dân tộc
66675,lễ hội xuống đồng,23854,noun.tops,khái niệm chỉ lễ hội xuống đồng của nhiều dân tộc
66676,lễ hội Láu Pụt,23855,noun.tops,khái niệm chỉ lễ hội cúng bản của người Thái
66680,hội Hoa ban,23857,noun.tops,khái niệm chỉ lễ hội mừng hoa ban nở
66682,Liên đoàn bóng chuyền quốc tế,23858,noun.tops,khái niệm chỉ tổ chức quản lý bóng chuyền quốc tế
66684,Liên đoàn các hội kĩ sư Đông Nam Á và Thái Bình Dương,23859,noun.tops,khái niệm chỉ tổ chức kỹ sư các nước châu Á
66689,Liên đoàn các nhà hoạt động khoa học thế giới,23861,noun.tops,khái niệm chỉ tổ chức hoạt động khoa học thế giới
66691,Liên đoàn các hội kĩ sư thuộc hiệp hội các nước Đông Nam Á,23862,noun.tops,khái niệm chỉ tổ chức kỹ sư các nước Đông Nam Á
66701,Mặt trận thống nhất dân tộc phản đế Đông Dương,23868,noun.tops,khái niệm chỉ tổ chức cách mạng ở Đông Dương
66702,Mặt trận dân tộc giải phóng miền Nam Việt Nam,23869,noun.tops,khái niệm chỉ tổ chức chính trị ở miền Nam
66704,Phạm Hồng Thái,23871,noun.tops,khái niệm chỉ nhân vật lịch sử thời hiện đại
66710,gốm Bến Ngự,23875,noun.tops,khái niệm chỉ loại gốm sản xuất tại Bến Ngự
66715,gốm Chu Đậu,23880,noun.tops,khái niệm chỉ loại gốm sản xuất tại Chu Đậu
66720,gốm Ngọa Cương,23885,noun.tops,khái niệm chỉ loại gốm sản xuất tại Ngọa Cương
66744,Đồng Đăng,23900,noun.tops,khái niệm chỉ nơi khai thác khoáng sản ở Đồng Đăng
66758,Mỏ Apatit Lào Cai,23907,noun.tops,khái niệm chỉ mỏ quặng apatit lớn ở Lào Cai
66765,Mỏ than Na Dương,23912,noun.tops,khái niệm chỉ mỏ than lớn ở Na Dương
66766,Mỏ vàng Bồng Miêu,23913,noun.tops,khái niệm chỉ mỏ vàng lớn ở Quảng Nam
66768,Mỏ thiếc Tĩnh Túc,23914,noun.tops,khái niệm chỉ mỏ thiếc lớn ở Tĩnh Túc
66770,mỏ than Nông Sơn,23915,noun.tops,khái niệm chỉ mỏ than lớn ở Nông Sơn
66771,Mỏ vàng Pắc Lạng,23916,noun.tops,khái niệm chỉ mỏ vàng lớn ở Pắc Lạng
66842,núi Ngũ Hành Sơn,23951,noun.tops,khái niệm chỉ quần thể núi đá vôi ở Đà Nẵng
66896,núi Phu Ta Leng,23967,noun.tops,khái niệm chỉ ngọn núi cao ở Lai Châu
67134,Nguyễn Nghiêm,24103,noun.tops,khái niệm chỉ nhân vật lịch sử thời hiện đại
67182,nhà nghiên cứu văn học,24130,noun.tops,khái niệm chỉ người nghiên cứu văn học
67761,Đạo Ba La Môn,24433,noun.tops,khái niệm chỉ tôn giáo có nguồn gốc từ Ấn Độ
68246,giầy cườm,24744,noun.tops,khái niệm chỉ loại giày được trang trí bằng hạt cườm
68402,hình bầu dục,24865,noun.tops,khái niệm chỉ hình dạng giống quả trứng bị ép hai đầu
68976,dậy dỗ,25293,noun.tops,khái niệm chỉ hành động chỉ bảo người khác
69009,đe,25314,noun.tops,khái niệm chỉ hành vi đe dọa người khác
69551,cây ấu,25697,noun.tops,khái niệm chỉ loại cây thân thảo có củ
69874,cây mít,25933,noun.tops,khái niệm chỉ cây ăn quả thân gỗ lớn
69961,con ngựa,25997,noun.tops,khái niệm chỉ loài động vật bốn chân dùng để cưỡi
70040,thang nhiệt độ bách phân,26051,noun.tops,khái niệm chỉ đơn vị đo nhiệt độ
70082,nước mưa,26083,noun.tops,khái niệm chỉ nước từ trên trời xuống
70120,nước ngoài,26107,noun.tops,khái niệm chỉ quốc gia bên ngoài lãnh thổ Việt Nam
70125,ô tô ca,26110,noun.tops,khái niệm chỉ phương tiện giao thông đường bộ
70132,ô-tô du lịch,26112,noun.tops,khái niệm chỉ phương tiện giao thông đường đi bộ
70137,xe ô tô con,26113,noun.tops,khái niệm chỉ phương tiện giao thông cá nhân nhỏ
70138,xe ô-tô con,26113,noun.tops,khái niệm chỉ phương tiện giao thông cá nhân nhỏ
70140,ô tô hòm,26115,noun.tops,khái niệm chỉ phương tiện xe có hình hộp
70141,ô-tô hòm,26115,noun.tops,khái niệm chỉ phương tiện xe có hình hộp
70142,xe ô tô hòm,26115,noun.tops,khái niệm chỉ phương tiện xe có hình hộp
70143,xe ô-tô hòm,26115,noun.tops,khái niệm chỉ phương tiện xe có hình hộp
70151,cây ổi,26120,noun.tops,khái niệm chỉ loại cây ăn trái nhiệt đới
70340,Nguyễn Thị Suốt,26270,noun.tops,khái niệm chỉ người mẹ Việt Nam anh hùng
70368,nước 7 up,26289,noun.tops,khái niệm chỉ loại nước ngọt có ga
70523,do,26369,prep,hành động chỉ nơi đến
70548,xung quanh,26394,prep,khái niệm chỉ vị trí bao bên ngoài
70565,chúng nó,26411,pron,khái niệm chỉ người hoặc vật được nhắc tới trước đó
70620,mang bầu,26455,verb.body,hành động phụ nữ mang thai
70621,mang giọt máu,26455,verb.body,hành động phụ nữ mang thai
70633,cư xử độc ác,26457,verb.body,hành động đối xử một cách độc ác
70641,đẻ trứng,26459,verb.body,hành động sinh sản bằng cách đẻ ra trứng
70647,cắt bỏ buồng trứng,26464,verb.body,hành động loại bỏ bộ phận sinh sản nữ
70648,mặc áo sơ mi,26465,verb.body,hành động mặc trang phục trên người
70649,vận áo sơ mi,26465,verb.body,hành động mặc trang phục trên người
70663,bị bệnh,26468,verb.body,hành động bị ảnh hưởng bởi tình trạng sức khỏe kém
70711,mặc áo khoác,26478,verb.body,hành động đội Chesterfield lên người
70712,khoác áo khoác,26478,verb.body,hành động đội Chesterfield lên người
70721,lở loét miệng,26480,verb.body,hành động xuất hiện vết loét trên miệng
70736,lưu thai,26484,verb.body,hành động mất đi thai nhi trong bụng mẹ
70771,tái mặt,26494,verb.body,hành động thay đổi màu da vì sợ hãi
70775,làm đau,26495,verb.body,hành động gây khó chịu cho người khác
70781,làm đau khổ,26495,verb.body,hành động gây khó chịu cho người khác
70806,có kinh,26504,verb.body,hành động chảy máu âm đạo định kỳ
70807,có kinh nguyệt,26504,verb.body,hành động chảy máu âm đạo định kỳ
70821,bị co gân,26507,verb.body,hành động co cơ đột ngột
70860,bôi thuốc,26520,verb.body,hành động thoa chất lên bề mặt cơ thể
70861,xoa thuốc,26520,verb.body,hành động thoa chất lên bề mặt cơ thể
70879,sự cạo,26523,verb.body,hành động loại bỏ lông bằng dụng cụ sắc
70894,xức nước hoa,26527,verb.body,hành động sử dụng nước hoa cho cơ thể
70897,dùng nước hoa,26527,verb.body,hành động sử dụng nước hoa cho cơ thể
70907,chảy nước mũi,26529,verb.body,hành động chảy chất lỏng từ mũi ra ngoài
70983,hiến tạng,26551,verb.body,hành động tặng bộ phận cơ thể
71000,bị bệnh,26554,verb.body,hành động mắc phải bệnh tật
71008,khiến phát ốm,26556,verb.body,hành động gây ra tình trạng bệnh tật
71034,đội mũ,26562,verb.body,hành động đeo trên đầu
71035,đội nón,26562,verb.body,hành động đeo trên đầu
71036,mang nón,26562,verb.body,hành động đeo trên đầu
71037,mang mũ,26562,verb.body,hành động đeo trên đầu
71038,đội mũ nón,26562,verb.body,hành động đeo trên đầu
71043,phát thuốc,26564,verb.body,hành động đưa thuốc cho người bệnh
71044,cấp thuốc,26564,verb.body,hành động đưa thuốc cho người bệnh
71048,mọc lông,26566,verb.body,hành động lông phát triển ra ngoài
71049,nhú lông,26566,verb.body,hành động lông phát triển ra ngoài
71066,nhiễm bệnh,26571,verb.body,hành động lan truyền bệnh
71074,trị bệnh bằng thuốc,26573,verb.body,hành động sử dụng thuốc để điều trị bệnh
71075,chữa bằng thuốc,26573,verb.body,hành động sử dụng thuốc để điều trị bệnh
71077,cắt thuốc,26573,verb.body,hành động sử dụng thuốc để điều trị bệnh
71078,bốc thuốc,26573,verb.body,hành động sử dụng thuốc để điều trị bệnh
71079,béo lên,26574,verb.body,hành động tăng cân nặng của cơ thể
71081,lên,26574,verb.body,hành động tăng cân nặng của cơ thể
71091,nín,26575,verb.body,hành động kiểm soát hoặc hạn chế một điều gì đó
71136,chảy nước miếng,26584,verb.body,hành động tiết ra nước bọt
71145,tiêm vắc xin,26585,verb.body,hành động đưa chất ngăn ngừa bệnh vào cơ thể
71157,gượng cười,26587,verb.body,hành động cười không tự nhiên
71222,xỏ giầy,26602,verb.body,hành động dùng chân với giầy
71223,đeo giầy,26602,verb.body,hành động dùng chân với giầy
71224,mang giày,26602,verb.body,hành động dùng chân với giầy
71226,đeo giày,26602,verb.body,hành động dùng chân với giầy
71227,xỏ giày,26602,verb.body,hành động dùng chân với giầy
71273,tổn thương não,26614,verb.body,hành động tác động gây hại cho não bộ
71314,cấy tinh trùng,26626,verb.body,hành động đưa tinh trùng vào cơ thể người phụ nữ
71330,vắt kiệt sức,26629,verb.body,hành động sử dụng tối đa năng lượng của bản thân
71375,bôi son,26640,verb.body,hành động sử dụng son môi lên miệng
71376,đánh son,26640,verb.body,hành động sử dụng son môi lên miệng
71377,mặc cà sa,26641,verb.body,hành động mặc áo của nhà tu hành
71378,mặc áo cà sa,26641,verb.body,hành động mặc áo của nhà tu hành
71379,mặc áo thày tu,26641,verb.body,hành động mặc áo của nhà tu hành
71529,ấp trứng,26676,verb.body,hành động giữ ấm trứng bằng thân nhiệt
71544,thoa phấn,26680,verb.body,hành động phủ một lớp phấn lên bề mặt
71547,chảy máu,26681,verb.body,hành động mất máu từ cơ thể
71549,ra máu,26681,verb.body,hành động mất máu từ cơ thể
71550,đổ máu,26681,verb.body,hành động mất máu từ cơ thể
71573,tiêm thuốc mê,26686,verb.body,hành động dùng thuốc để mất cảm giác tạm thời
71616,đẻ ra,26699,verb.body,hành động tạo ra con cái mới
71667,lên,26713,verb.body,hành động xuất hiện và tăng trưởng tự nhiên
71733,vận đồ,26732,verb.body,hành động để vật lên người
71734,mặc quần áo,26732,verb.body,hành động để vật lên người
71738,lau mồm,26733,verb.body,hành động lau vùng miệng
71745,rửa chân,26738,verb.body,hành động làm sạch chân bằng nước
71748,buộc tóc,26741,verb.body,hành động giữ tóc cố định lại
71749,cột tóc,26741,verb.body,hành động giữ tóc cố định lại
71750,gãy chân,26742,verb.body,hành động xương chân bị vỡ
71751,gãy xương chân,26742,verb.body,hành động xương chân bị vỡ
71752,gãy giò,26742,verb.body,hành động xương chân bị vỡ
71754,gãy xương tay,26743,verb.body,hành động骨 tay bị vỡ
71756,khoanh tay,26745,verb.body,hành động gập tay lên
71773,túm tóc,26754,verb.body,hành động tác động mạnh vào tóc
71774,nắm tóc,26754,verb.body,hành động tác động mạnh vào tóc
71775,kéo tóc,26754,verb.body,hành động tác động mạnh vào tóc
71776,giật tóc,26754,verb.body,hành động tác động mạnh vào tóc
71777,vuốt tóc,26755,verb.body,hành động làm thẳng tóc bằng dụng cụ
71780,còng lưng,26756,verb.body,hành động còng người về phía trước
71801,nổi phồng lên,26766,verb.change,hành động nổi lên trên bề mặt
71861,gột sạch tội lỗi,26790,verb.change,hành động loại bỏ tội lỗi qua một hình thức nào đó
71932,phồng ra,26813,verb.change,hành động làm tăng độ lớn của vật thể
71999,biến thành hàng hóa,26827,verb.change,hành động biến thành hàng hóa
72032,lấy nước,26836,verb.change,hành động đưa nước đến người hoặc nơi cần
72199,gài vào,26873,verb.change,hành động cho vào đúng vị trí
72200,đặt vào,26873,verb.change,hành động cho vào đúng vị trí
72257,thoát hơi nước,26891,verb.change,hành động mất hơi nước từ bề mặt
72263,tháo gỡ vấn đề,26893,verb.change,hành động tìm ra cách khắc phục vấn đề
72275,làm sụt số dân,26897,verb.change,hành động làm giảm số lượng người
72288,tìm thấy mình,26901,verb.change,hành động nhận ra bản thân mình
72291,tìm thấy bản thân mình,26901,verb.change,hành động nhận ra bản thân mình
72618,nâng cao chất lượng,26962,verb.change,"hành động làm cho tốt hơn, hoàn thiện hơn thứ gì đó."
72624,bị lên men,26963,verb.change,Hành động thực phẩm thay đổi vị do tác động vi sinh vật
72673,đục lỗ tổ ong,26975,verb.change,hành động tạo nhiều lỗ trên bề mặt tổ ong
72674,làm rỗ tổ ong,26975,verb.change,hành động tạo nhiều lỗ trên bề mặt tổ ong
72717,chữa lại,26990,verb.change,"Hành động làm cho vật, việc trở lại trạng thái tốt hơn."
72724,tu sữa,26990,verb.change,"Hành động làm cho vật, việc trở lại trạng thái tốt hơn."
72782,nóng lên,27004,verb.change,Hành động tăng nhiệt độ của vật hoặc môi trường xung quanh.
72783,tăng nhiệt độ,27004,verb.change,Hành động tăng nhiệt độ của vật hoặc môi trường xung quanh.
72829,nóng chảy,27016,verb.change,Hành động chuyển từ thể rắn sang thể lỏng do nhiệt độ.
72834,tiêu,27017,verb.change,"Hành động không còn tồn tại, trở về trạng thái không."
72857,bỏ dở,27025,verb.change,Hành động dừng lại việc gì đó khi chưa hoàn thành.
72866,khỏe lên,27028,verb.change,Hành động trở nên có sức khỏe tốt hơn.
72901,mọc,27037,verb.change,"Hành động xuất hiện, lớn lên từ một vị trí."
72967,giãn ra,27059,verb.change,Hành động tăng kích thước theo mọi hướng.
72976,lộ ra,27062,verb.change,"Hành động hiện diện, cho thấy bản thân trước mắt người khác"
72988,vá giày,27066,verb.change,hành động sửa chữa giày dép bị hư hỏng
72993,gầy đi,27068,verb.change,"Hành động giảm bớt độ dày, cân nặng của một thứ gì đó."
73072,phóng to ảnh,27081,verb.change,Hành động làm hình ảnh lớn hơn bằng ống kính.
73163,làm công phu,27108,verb.change,"Hành động chuẩn bị, làm mọi thứ một cách cẩn thận."
73174,chuyển sang,27110,verb.change,hành động di chuyển từ vị trí này đến vị trí khác
73219,thay đổi kích thước,27119,verb.change,Hành động làm cho kích thước lớn hơn hoặc nhỏ hơn.
73220,biến đổi kích thước,27119,verb.change,Hành động làm cho kích thước lớn hơn hoặc nhỏ hơn.
73226,giảm bớt,27121,verb.change,"Hành động trở nên yếu hơn, ít hơn hoặc kém hiệu quả."
73265,mất dần,27132,verb.change,Hành động giảm đi về số lượng hay hình dạng.
73385,ra tro,27160,verb.change,Hành động biến đổi thành dạng vật chất không còn nguyên vẹn
73396,sản xuất rượu lậu,27164,verb.change,hành động chế tạo rượu không được phép.
73397,làm rượu giả,27164,verb.change,hành động chế tạo rượu không được phép.
73431,làm cho đông lại,27178,verb.change,Hành động chuyển trạng thái từ lỏng sang đặc.
73436,được cải tiến,27179,verb.change,Hành động làm cho thứ gì đó trở nên tốt hơn.
73440,làm đóng băng tài sản,27181,verb.change,hành động không cho dùng tài sản trong thời gian nhất định
73441,ngăn sử dụng tài sản,27181,verb.change,hành động không cho dùng tài sản trong thời gian nhất định
73466,làm đỏ ngọc,27190,verb.change,Hành động làm cho ngọc có màu đỏ bằng cách xử lý.
73487,làm giảm bớt,27198,verb.change,hành động làm giảm nồng độ
73517,kết thành xỉ,27205,verb.change,hành động tạo ra chất rắn từ quá trình nấu chảy
73544,phơi khô cỏ,27215,verb.change,Hành động làm cỏ khô dưới tác động của ánh nắng.
73555,tẩm độc,27220,verb.change,Hành động làm cho ai/vật bị nhiễm chất độc.
73575,lột lấy mảnh da đầu,27228,verb.change,Hành động lấy đi lớp da trên phần đầu.
73598,cho về hưu trí,27233,verb.change,Hành động chấm dứt công việc do tuổi tác/thời gian sử dụng.
73615,bình ổn giá,27238,verb.change,Hành động giữ cho giá cả không tăng giảm nhiều.
73616,ổn định giá,27238,verb.change,Hành động giữ cho giá cả không tăng giảm nhiều.
73617,điều hòa giá,27238,verb.change,Hành động giữ cho giá cả không tăng giảm nhiều.
73663,hạ thấp giá trị,27250,verb.change,Hành động làm giá trị của một thứ trở nên rẻ hơn.
73676,hoạt hóa,27255,verb.change,Hành động làm cho thứ gì đó bắt đầu hoạt động.
73786,gày đi,27282,verb.change,hành động trở nên nhỏ hơn và yếu hơn về thân thể
73815,làm tròn,27288,verb.change,Hành động tạo hình tròn cho một vật liệu nào đó.
73831,trở nên,27293,verb.change,"Hành động thay đổi, chuyển sang dạng khác."
73842,thêm sữa,27296,verb.change,hành động cho sữa vào một thứ khác
73872,quay lại,27304,verb.change,"Hành động quay về vị trí, trạng thái ban đầu hoặc người cũ."
73885,hạ thấp giá trị,27306,verb.change,Hành động giảm giá trị của một thứ gì đó.
73898,sưng to,27309,verb.change,hành động tăng kích thước lên do chứa chất lỏng
73902,sưng to lên,27309,verb.change,hành động tăng kích thước lên do chứa chất lỏng
73903,sưng phồng lên,27309,verb.change,hành động tăng kích thước lên do chứa chất lỏng
73919,dậm chân,27311,verb.change,Hành động dùng chân tác động lên bề mặt/vật thể.
73954,chèn vào,27317,verb.change,Hành động đưa vật vào bên trong một thứ khác.
73984,trở nên bẩn,27325,verb.change,hành động bị dính bẩn hoặc có mùi khó chịu
74120,tách ra,27361,verb.change,"Hành động rời ra, không còn chung một vị trí."
74149,cấy mưa,27371,verb.change,Hành động tạo mưa bằng cách tác động vào mây.
74185,cháy âm ỉ,27380,verb.change,"Hành động cháy chậm, âm thầm, trong thời gian dài."
74190,hòa với,27383,verb.change,Hành động trộn lẫn các chất lại với nhau.
74191,hòa lẫn với,27383,verb.change,Hành động trộn lẫn các chất lại với nhau.
74247,xoay theo hướng gió,27400,verb.change,Hành động điều chỉnh buồm để đón gió thuận lợi.
74248,xoay theo chiều gió,27400,verb.change,Hành động điều chỉnh buồm để đón gió thuận lợi.
74249,xoay buồm theo hướng gió,27400,verb.change,Hành động điều chỉnh buồm để đón gió thuận lợi.
74250,xoay buồm theo chiều gió,27400,verb.change,Hành động điều chỉnh buồm để đón gió thuận lợi.
74261,tăng giá trị,27404,verb.change,Hành động làm giá trị một thứ trở nên cao hơn.
74270,thêm kem,27407,verb.change,"Hành động cho kem vào đồ ăn, thức uống."
74306,xây bậc thang,27416,verb.change,hành động tạo ra bậc thang cho việc đi lại
74307,đắp bậc thang,27416,verb.change,hành động tạo ra bậc thang cho việc đi lại
74308,xẻ và sơ chế thịt,27417,verb.change,hành động cắt và chuẩn bị thịt động vật làm thức ăn
74309,mổ xẻ và sơ chế thịt,27417,verb.change,hành động cắt và chuẩn bị thịt động vật làm thức ăn
74310,giết mổ và sơ chế thịt,27417,verb.change,hành động cắt và chuẩn bị thịt động vật làm thức ăn
74320,truyền bá văn minh,27420,verb.change,Hành động lan tỏa kiến thức và văn hóa tốt đẹp.
74333,tô lên,27425,verb.change,Hành động làm đẹp thêm cho một thứ gì đó.
74339,làm sưng,27427,verb.change,Hành động khiến bộ phận cơ thể to ra bất thường.
74349,gây nổ,27430,verb.change,"Hành động khiến vật thể phát nổ, bung ra nhiều mảnh."
74350,chuyển kênh,27431,verb.change,Hành động thay đổi chương trình đang xem trên tivi.
74351,đổi kênh,27431,verb.change,Hành động thay đổi chương trình đang xem trên tivi.
74369,nhằn hạt,27436,verb.change,Hành động lấy phần bên trong của quả ra khỏi vỏ.
74371,tách hạt,27436,verb.change,Hành động lấy phần bên trong của quả ra khỏi vỏ.
74377,hóa lỏng,27438,verb.change,Hành động chuyển vật thể rắn thành dạng lỏng.
74381,giải lạm phát,27440,verb.change,Hành động giảm mức tăng giá cả của hàng hóa.
74388,giảm xuống,27444,verb.change,Hành động di chuyển vị trí thấp hơn so với ban đầu.
74504,làm phồng da lên,27472,verb.change,"hành động làm da nổi bọng nước, sưng tấy"
74557,tẩy sạch tâm hồn,27484,verb.change,"Hành động gột rửa, làm cho tâm hồn trong sáng, thanh thản."
74582,sắp đặt,27489,verb.change,Hành động đặt mọi thứ vào một trình tự nhất định.
74585,sắp xếp theo thứ tự,27489,verb.change,Hành động đặt mọi thứ vào một trình tự nhất định.
74587,làm phức tạp,27490,verb.change,hành động khiến sự việc trở nên khó hiểu hơn
74588,phức tạp hóa,27490,verb.change,hành động khiến sự việc trở nên khó hiểu hơn
74594,mở rộng,27492,verb.change,Hành động làm cho diện tích hoặc số lượng lớn hơn
74595,tăng lên,27492,verb.change,Hành động làm cho diện tích hoặc số lượng lớn hơn
74601,đổi hình,27493,verb.change,Hành động thay đổi hình dáng của một vật thể
74603,đâm nhánh,27494,verb.change,Hành động sinh ra các bộ phận mới từ thân chính.
74611,kéo căng,27497,verb.change,Hành động làm cho vật gì đó ở trạng thái căng ra.
74614,kéo căng ra,27497,verb.change,Hành động làm cho vật gì đó ở trạng thái căng ra.
74617,làm cho căng,27497,verb.change,Hành động làm cho vật gì đó ở trạng thái căng ra.
74620,thưa bớt đi,27498,verb.change,Hành động giảm bớt về số lượng hoặc mức độ.
74627,chết đi để lại,27501,verb.change,Hành động qua đời và trao lại tài sản cho người khác
74628,hầm trong nồi đất,27502,verb.change,Hành động nấu chín thức ăn bằng nồi đất.
74629,hầm bằng nồi đất,27502,verb.change,Hành động nấu chín thức ăn bằng nồi đất.
74635,chiếu sáng,27504,verb.change,Hành động làm cho vật thể trở nên có ánh sáng.
74641,mờ sương,27506,verb.change,Hành động tầm nhìn bị hạn chế do hiện tượng sương.
74642,bị mù sương,27506,verb.change,Hành động tầm nhìn bị hạn chế do hiện tượng sương.
74643,bị mù sương,27506,verb.change,Hành động tầm nhìn bị hạn chế do hiện tượng sương.
74644,nhồi sọ,27507,verb.change,Hành động chuẩn bị kiến thức cho kỳ thi bằng cách học thuộc.
74650,chiếu đèn sân khấu,27510,verb.change,hành động dùng đèn làm sáng khu vực biểu diễn
74664,nấu chín tới,27516,verb.change,Hành động làm thức ăn nóng lên ở mức độ không quá kỹ.
74672,vỡ giọng,27519,verb.change,Hành động âm thanh phát ra bị thay đổi do bệnh.
74673,vỡ tiếng,27519,verb.change,Hành động âm thanh phát ra bị thay đổi do bệnh.
74674,bể giọng,27519,verb.change,Hành động âm thanh phát ra bị thay đổi do bệnh.
74675,bể tiếng,27519,verb.change,Hành động âm thanh phát ra bị thay đổi do bệnh.
74700,đổi thay,27527,verb.change,"Hành động làm khác đi, không còn như ban đầu nữa."
74707,làm cho thay đổi,27527,verb.change,"Hành động làm khác đi, không còn như ban đầu nữa."
74708,vắt sữa,27528,verb.change,Hành động lấy sữa từ vú động vật.
